time,mode,v_cmd,v_meas,freq,step_len,A_hip_pitch,A_knee,A_ankle_pitch,pitch,roll,gyro_x,gyro_y,amp,state,fall
54.688,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.696,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.704,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.712,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.720,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.728,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.736,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.744,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.752,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.760,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.768,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.776,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.784,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.792,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.800,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.808,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.816,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.824,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.832,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.840,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.848,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.856,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.864,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.872,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.880,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.888,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.896,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.904,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.912,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.920,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.928,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.936,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.944,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.952,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.960,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
54.968,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.976,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
54.984,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
54.992,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.000,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.008,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.016,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.024,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.032,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.040,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.048,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.056,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.064,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.072,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.080,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.088,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.096,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.104,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.112,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.120,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.128,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.136,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.144,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.152,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.160,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.168,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.176,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.184,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.192,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
55.200,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.208,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.216,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.224,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.232,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.240,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.248,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.256,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.264,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.272,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.280,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.288,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.296,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.304,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.312,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.320,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.328,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.336,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.344,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.352,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.360,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.368,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.376,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.384,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.392,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.400,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.408,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.416,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.424,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.432,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.440,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.448,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.456,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.464,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.472,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.480,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
55.488,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.496,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.504,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.512,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.520,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.528,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.536,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.544,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.552,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.560,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.568,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.576,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.584,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.592,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
55.600,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.608,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.616,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.624,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.632,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.640,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.648,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.656,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.664,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.672,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.680,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.688,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.696,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.704,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
55.712,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.720,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.728,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.736,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.744,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.752,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.760,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.768,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.776,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.784,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.792,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.800,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.808,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.816,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
55.824,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.832,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.840,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.848,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.856,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.864,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.872,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.880,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.888,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.896,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.904,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.912,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.920,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.928,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.936,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
55.944,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.952,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.960,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.968,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.976,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
55.984,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
55.992,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.000,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.008,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.016,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.024,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.032,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.040,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.048,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.056,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.064,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.072,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.080,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.088,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.096,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.104,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.112,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.120,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.128,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.136,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.144,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.152,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.160,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.168,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.176,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.184,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.192,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.200,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.208,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.216,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
56.224,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.232,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.240,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.248,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.256,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.264,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.272,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.280,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.288,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.296,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.304,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
56.312,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.320,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
56.328,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
56.336,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
56.344,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
